CODIGO BIP,NOMBRE INICIATIVA,REGION,COMUNA,ETAPA POSTULA,COSTO TOTAL M$,AÑO POSTULACION,RATE,FECHA RATE,SECTOR,MAGNITUD,MAGNITUD VALOR,FUENTE FINANCIERA
30363445-0,"CONSTRUCCION ELECTRIFICACION RURAL  FREIRE 2, MANQUI Y OTROS",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,51.572,2026,RS,9/1/2026,ENERGIA,NÚMERO DE EMPALMES,36,FNDR
40078522-0,"CONSERVACION RED DE CICLOVIAS URBANAS, TRAIGUEN",REGION DE LA ARAUCANIA,TRAIGUEN,DISEÑO,60.000,2026,,,TRANSPORTE,KILÓMETROS,1,FNDR
30484571-0,"CONSERVACION GIMNASIO ALBERTO LARRAGUIBEL MORALES, COMUNA DE ANGOL",REGION DE LA ARAUCANIA,ANGOL,EJECUCION,2.610.159,2026,,,DEPORTES,METROS CUADRADOS,2853,FNDR
40053519-0,"REPOSICION MUROS DE CONTENCIÓN CONDOMINIO VILLA ANDINA, TEMUCO",REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,2.895.088,2026,RS,1/7/2026,VIVIENDA Y DESARROLLO URBANO,UNIDAD,994,FNDR
40080520-0,"CONSTRUCCION  ILUMINACION SOLAR LED REFUGIOS PEATONALES RURALES, COMUNA DE GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,EJECUCION,232.265,2026,,,ENERGIA,UNIDAD,126,FNDR
40080999-0,REPOSICION REPOSICIÓN ANGIÓGRAFO ELECTROFISIOLOGÍA HHHA,REGION DE LA ARAUCANIA,,EJECUCION,1.126.549,2026,,,SALUD,UNIDAD,1,FNDR
40060312-0,CONSTRUCCION PLAN DE CIERRE ANTIGUO VERTEDERO COMUNA DE VILLARRICA,REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,2.691.915,2026,RS,13/5/2026,RECURSOS NATURALES Y MEDIO AMBIENTE,METROS CUADRADOS,39600,FNDR
40081912-0,"CONSTRUCCION ELECTRIFICACION RURAL COMUNIDAD JUAN CAYUNAO Y OTROS, TEMUCO",REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,739.936,2026,,,ENERGIA,NÚMERO DE EMPALMES,54,FNDR
40071210-0,"MEJORAMIENTO  PLAZA LIUCURA, COMUNA DE LONQUIMAY",REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,170.000,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,1760,FNDR
30126632-0,"CONSTRUCCION POSTA DE SALUD RURAL QUINQUEN, LONQUIMAY",REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,1.387.975,2026,RS,7/1/2026,SALUD,METROS CUADRADOS,485,FNDR
40081483-0,"CONSERVACION CORRECTIVA DE EMERGENCIA PTAS PAILAHUEQUE, ercilla",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,865.185,2026,,,RECURSOS HIDRICOS,NRO. UNIDADES DOMICILIARIAS,650,FNDR
40063556-0,ADQUISICION INNOVACION TECNOLOGICA PARA UNA COMUNA MAS SEGURA,REGION DE LA ARAUCANIA,LONCOCHE,EJECUCION,1.019.189,2026,,,SEGURIDAD PUBLICA,UNIDAD,62,FNDR
40081185-0,CONSTRUCCION CIUDADELA DEPORTIVA PADRE LAS CASAS,REGION DE LA ARAUCANIA,PADRE LAS CASAS,DISEÑO,869.000,2026,,,DEPORTES,METROS CUADRADOS,62700,FNDR
40081077-0,"CONSTRUCCION ELECTRIFICACION RURAL SECTOR HUENUHUEQUE, RAILAO TORI Y OTROS, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,384.551,2026,,,ENERGIA,NÚMERO DE EMPALMES,26,FNDR
40081564-0,MEJORAMIENTO  DE ACERAS Y DEL ENTORNO DEL HOSPITAL REGIONAL COMUNA DE TEMUCO,REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,654.081,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS,685,FNDR
40071903-0,"CONSTRUCCION INFRAESTRUCTURAS SANITARIAS, NEHUENTUE ,CARAHUE",REGION DE LA ARAUCANIA,CARAHUE,EJECUCION,822.530,2026,FI,13/7/2026,RECURSOS HIDRICOS,UNIDAD,250,FNDR
40082499-0,"HABILITACION DE INFRAESTRUCTURA Y SUMINISTROS PARA LA ATENCIÓN DE EMERGENCIAS, LONQUIMAY",REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,347.505,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40059702-0,REPOSICION Y ADECUACIÓN CESFAM DIEGO PORTALES,REGION DE LA ARAUCANIA,VILLARRICA,DISEÑO,980.791,2026,,,SALUD,METROS CUADRADOS,3065,FNDR
40080300-0,ADQUISICION DE VEHÍCULO DE EMERGENCIA. TEMUCO,REGION DE LA ARAUCANIA,TEMUCO,EJECUCION,137.945,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
30135321-0,"CONSTRUCCION SISTEMA APR COM. JUAN PAINEN Y FCO.QUEUPUMIL, P.L.CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,4.248.531,2026,FI,3/7/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,232,FNDR
40061636-0,"REPOSICION VEHICULOS TRANSPORTE ESCOLAR, SLEP COSTA ARAUCANIA",REGION DE LA ARAUCANIA,,EJECUCION,991.328,2026,,,EDUCACIÓN,UNIDAD,23,FNDR
30487060-0,"REPOSICION CUARTEL 7° COMPAÑÍA DE BOMBEROS  QUINO, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,1.798.896,2026,,,SEGURIDAD PUBLICA,METROS CUADRADOS,462,FNDR
40059232-0,ADQUISICION EQUIPAMIENTO TECNOLOGICO PARA LAS ESCUELAS DE LA COMUNA DE GORBEA,REGION DE LA ARAUCANIA,GORBEA,EJECUCION,395.451,2026,,,EDUCACIÓN,UNIDAD,99,FNDR
40080642-0,"CONSTRUCCION Y REPOSICION DE SEÑALIZACION VIAL, REDUCTORES DE VELOCIDAD, COMUNA DE VILCÚN",REGION DE LA ARAUCANIA,VILCUN,EJECUCION,330.254,2026,,,TRANSPORTE,UNIDAD,331,FNDR
40075425-0,"REPOSICION TRANSPORTE ESCOLAR, COMUNA DE GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,EJECUCION,265.499,2026,,,EDUCACIÓN,UNIDAD,2,FNDR
30044383-0,"CONSTRUCCION SISTEMA DE AGUA POTABLE RURAL SECTOR DIDAICO-TEMULEMU, COMUNA DE TRAIGUEN ",REGION DE LA ARAUCANIA,TRAIGUEN,PREFACTIBILIDAD,238.723,2026,RS,20/5/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,103,FNDR
30369628-0,"CONSTRUCCION SISTEMA DE AGUA POTABLE RURAL CHESQUE BAJO, VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,DISEÑO,204.502,2026,RS,25/5/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,594,FNDR
40055643-0,"REPOSICION POSTA DE SALUD RURAL PEDREGOSO, LONQUIMAY",REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,1.842.995,2026,RS,17/3/2026,SALUD,METROS CUADRADOS,415,FNDR
40081848-0,ADQUISICION DE VEHICULOS PARA EL FORTALECIMIENTO DE LA ATENCION PRIMARIA DE SALUD EN LA COMUNA DE LONQUIMAY,REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,144.499,2026,,,SALUD,UNIDAD,3,FNDR
40077382-0,"REPOSICION CONEXIÓN RUTA S-844, CAMINO BIFURCACIÓN 790 - LA BARRA - NIGUE, TOLTEN",REGION DE LA ARAUCANIA,TOLTEN,EJECUCION,6.905.829,2026,RE,25/8/2026,TRANSPORTE,KILÓMETROS,2,FNDR
30394039-0,NORMALIZACION SEMÁFOROS PRIMERA ETAPA ANGOL,REGION DE LA ARAUCANIA,ANGOL,EJECUCION,1.534.657,2026,RS,1/7/2026,TRANSPORTE,UNIDAD,11,FNDR
40068521-0,"CONSTRUCCION COMPLEJO EDUCACIONAL GUACOLDA, LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,DISEÑO,693.521,2026,,,EDUCACIÓN,METROS CUADRADOS,1500,FNDR
40080653-0,"REPOSICION  E INSTALACIÓN DE PARADEROS Y SEÑALETICAS VIALES Y URBANAS, PERQUENCO.",REGION DE LA ARAUCANIA,PERQUENCO,EJECUCION,282.022,2026,,,TRANSPORTE,METROS CUADRADOS,287,FNDR
30057859-0,"INSTALACION SISTEMA DE APR DE PAILACOYAN, RUCATRARO Y COYANCO. CARAHUE",REGION DE LA ARAUCANIA,CARAHUE,EJECUCION,4.569.164,2026,RS,2/4/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,170,FNDR
40075761-0,"MEJORAMIENTO AREA DE JUEGOS PLAZA SAN PATRICIO, VILCÚN",REGION DE LA ARAUCANIA,VILCUN,EJECUCION,30.701,2026,,,MULTISECTORIAL,METROS CUADRADOS,256,FNDR
40039068-0,REPOSICION CANCHA Y CONSTRUCCION PISTA ATLETICA ESTADIO MUNICIPAL VICTORIA,REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,2.718.098,2026,FI,17/7/2026,DEPORTES,METROS CUADRADOS,1509,FNDR
40077635-0,"AMPLIACION VETERINARIA MUNICIPAL, COMUNA DE ANGOL",REGION DE LA ARAUCANIA,ANGOL,EJECUCION,96.377,2026,,,MULTISECTORIAL,METROS CUADRADOS,89,FNDR
40080496-0,"REPOSICION DE PARADEROS Y REFUGIOS PEATONALES DEL SECTOR URBANO, COMUNA DE SAAVEDRA",REGION DE LA ARAUCANIA,SAAVEDRA,EJECUCION,85.229,2026,,,TRANSPORTE,UNIDAD,5,FNDR
40080499-0,"CONSTRUCCION PARADEROS RUTA CH-199, CURARREHUE",REGION DE LA ARAUCANIA,CURARREHUE,EJECUCION,348.750,2026,,,TRANSPORTE,UNIDAD,10,FNDR
40043772-0,"CONSERVACION CAMINO COMUNIDAD MANUEL LEVINAO, LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,EJECUCION,68.521,2026,,,TRANSPORTE,METROS,920,FNDR
40075304-0,"CONSTRUCCION CENTRO COMUNITARIO, COMUNA DE RENAICO",REGION DE LA ARAUCANIA,RENAICO,EJECUCION,203.670,2026,,,MULTISECTORIAL,METROS CUADRADOS,184,FNDR
40020749-0,"INSTALACION ALUMBRADO SOLAR, DIFERENTES SECTORES, COMUNA DE LUMACO",REGION DE LA ARAUCANIA,LUMACO,EJECUCION,73.782,2026,,,SEGURIDAD PUBLICA,UNIDAD,40,FNDR
40076746-0,"MEJORAMIENTO  Y AMPLIACION RED DE ALCANTARILLADO Y CONSTRUCCION PTAS TIJERAL, RENAICO",REGION DE LA ARAUCANIA,RENAICO,DISEÑO,302.961,2026,OT,15/6/2026,RECURSOS HIDRICOS,NRO. UNIDADES DOMICILIARIAS,859,FNDR
40081719-0,"ADQUISICION VEHÍCULOS ESPECIALES PDI, REGIÓN DE LA ARAUCANÍA",REGION DE LA ARAUCANIA,,EJECUCION,1.100,2027,,,SEGURIDAD PUBLICA,UNIDAD,6,FNDR
40069989-0,"CONSTRUCCION SISTEMA DE ILUMINACION, ESTADIO PAILAHUEQUE, COMUNA DE ERCILLA",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,179.093,2026,,,MULTISECTORIAL,METROS CUADRADOS,13670,FNDR
40077281-0,"CONSTRUCCION AMPLIACION PUNTO LIMPIO, COMUNA DE TRAIGUEN",REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,182.999,2026,,,RECURSOS NATURALES Y MEDIO AMBIENTE,METROS CUADRADOS,165,FNDR
40062754-0,"ADQUISICION Y REPOSICIÓN DE CAMIONES ALJIBE PARA CONSUMO HUMANO, PURÉN",REGION DE LA ARAUCANIA,PUREN,EJECUCION,258.152,2026,,,RECURSOS HIDRICOS,UNIDAD,2,FNDR
40082472-0,HABILITACION RECUPERACIÓN Y REHABILITACIÓN POR EMERGENCIA HIDROMETEOROLÓGICA EN LA COMUNA DE PADRE LAS CASAS,REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,346.905,2026,,,MULTISECTORIAL,METROS CUBICOS,14500,FNDR
30485159-0,REPOSICION CAMION ALJIBE COMUNA DE MELIPEUCO,REGION DE LA ARAUCANIA,MELIPEUCO,EJECUCION,124.706,2026,,,RECURSOS HIDRICOS,METROS CÚBICOS / AÑO,6753,FNDR
40022689-0,"MEJORAMIENTO PLAZA LA FRONTERA DE CAJÓN, VILCÚN",REGION DE LA ARAUCANIA,VILCUN,EJECUCION,43.000,2026,,,MULTISECTORIAL,METROS CUADRADOS,657,FNDR
40082362-0,"ADQUISICION VEHÍCULO Y EQUIPAMIENTO DE PRIMERA RESPUESTA ANTE EMERGENCIAS, COMUNA DE PURÉN",REGION DE LA ARAUCANIA,PUREN,EJECUCION,113.645,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
30072828-0,"REPOSICION PARCIAL LICEO DOMINGO SANTA MARIA, RENAICO",REGION DE LA ARAUCANIA,RENAICO,EJECUCION,19.368.137,2026,RS,6/1/2026,"EDUCACION, CULTURA Y PATRIMONIO",METROS CUADRADOS,4415,FNDR
40000086-0,"CONSTRUCCION SISTEMA DE AGUA POTABLE RURAL BOQUIPULLI ALTO Y BAJO, VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,DISEÑO,183.079,2026,RS,20/5/2026,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,110,FNDR
40075471-0,"ADQUISICION DE DOS VEHICULOS ESCOLARES PARA EDUCACION, COMUNA DE PUREN",REGION DE LA ARAUCANIA,PUREN,EJECUCION,147.536,2026,,,EDUCACIÓN,UNIDAD,1,FNDR
40021530-0,"REPOSICION SIST. EVAC. DE AGUAS LLUVIAS CALLE ESCALA ENTRE RODRIGUEZ Y COSTANERA, LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,EJECUCION,410.453,2026,,,RECURSOS HIDRICOS,METROS,560,FNDR
40061886-0,"ADQUISICION VEHICULOS ACCESIBILIDAD UNIVERSAL, COMUNA DE PADRE LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,415.027,2026,,,TRANSPORTE,UNIDAD,2,FNDR
40059748-0,"CONSTRUCCION COLEGIO BICENTENARIO ARAUCANÍA, VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,DISEÑO,627.890,2026,,,EDUCACIÓN,METROS CUADRADOS,8150,FNDR
40070851-0,"CONSTRUCCION SEDE SOCIAL COMUNIDAD INDIGENA DOMINGO BIZARRO, NUEVA IMPERIAL",REGION DE LA ARAUCANIA,NUEVA IMPERIAL,EJECUCION,95.280,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,73,FNDR
40019507-0,"MEJORAMIENTO CIERRE PERIMETRAL ESTADIO RADAL, LOCALIDAD DE RADAL, COMUNA DE FREIRE",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,36.000,2026,,,DEPORTES,UNIDAD,630,FNDR
40070954-0,"CONSTRUCCION CUBIERTA CANCHA DE TENIS, PADRE LAS CASAS",REGION DE LA ARAUCANIA,PADRE LAS CASAS,EJECUCION,190.000,2026,,,DEPORTES,METROS CUADRADOS,675,FNDR
40038862-0,"REPOSICION ESTADIO MUNICIPAL, NUEVA IMPERIAL",REGION DE LA ARAUCANIA,NUEVA IMPERIAL,DISEÑO,171.887,2026,,,DEPORTES,METROS CUADRADOS,20000,FNDR
30137226-0,REPOSICION CUARTEL UNDÉCIMA COMPAÑÍA DE BOMBEROS CAJÓN,REGION DE LA ARAUCANIA,VILCUN,EJECUCION,2.570.234,2026,RS,23/3/2026,SEGURIDAD PUBLICA,METROS CUADRADOS,449,FNDR
40062588-0,REPOSICION DE VEHICULOS PARA TRANSPORTE ESCOLAR RURAL EN LA COMUNA DE CURARREHUE,REGION DE LA ARAUCANIA,CURARREHUE,EJECUCION,217.857,2026,,,EDUCACIÓN,UNIDAD,2,FNDR
30137818-0,"CONSTRUCCION CUARTEL TERCERA COMPAÑIA BOMBEROS, PUCON",REGION DE LA ARAUCANIA,PUCON,EJECUCION,2.996.617,2026,RS,7/1/2026,SEGURIDAD PUBLICA,METROS CUADRADOS,782,FNDR
40080376-0,"REPOSICION DOS MINIBUSES PARA TRANSPORTE ESCOLAR Y SOCIAL, ERCILLA",REGION DE LA ARAUCANIA,ERCILLA,EJECUCION,125.428,2026,,,MULTISECTORIAL,HABITANTE BENEFICIADO,700,FNDR
40077920-0,"ADQUISICION CATRES CLÍNICOS PARA USUARIOS CON DEPENDENCIA SEVERA PADDS, REGION DE LA ARAUCANIA",REGION DE LA ARAUCANIA,,EJECUCION,1.100.000,2026,,,SALUD,UNIDAD,1295,FNDR
40080392-0,"CONSTRUCCION ALUMBRADO PUBLICO PARA PARADEROS EN SECTOR SÉPTIMA FAJA, CHEILLACO Y HUALAPULLI,  VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,55.666,2026,,,TRANSPORTE,NÚMERO DE EMPALMES,3,FNDR
40071316-0,"CONSTRUCCION Y REPOSICIÓN PARADEROS  URBANOS Y RURALES, COMUNA DE CHOLCHOL",REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,114.027.667,2026,,,MULTISECTORIAL,METROS CUADRADOS,24,FNDR
40081620-0,ADQUISICION DE VEHICULO DE RESPUESTA ANTE SITUACIONES DE EMERGENCIA PARA LA COMUNA DE LAUTARO,REGION DE LA ARAUCANIA,LAUTARO,EJECUCION,137.945,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40080665-0,"CONSERVACION CICLOVÍA, MEJORAMIENTO VIAL, CAMINO INT., COMUNA DE PUCÓN",REGION DE LA ARAUCANIA,PUCON,EJECUCION,347.710,2026,,,TRANSPORTE,UNIDAD,25000,FNDR
40009622-0,"CONSTRUCCION SALON MULTIPROPOSITO COMUNIDAD LIEMPI COLIPI, CURACAUTIN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,45.460,2026,,,MULTISECTORIAL,METROS CUADRADOS,78,FNDR
40032089-0,"REPOSICION POSTA SANTA JULIA, CURACAUTIN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,841.228,2026,,,SALUD,METROS,112,FNDR
40068747-0,"MEJORAMIENTO CEMENTERIO INDIGENA SECTOR CALOF, COMUNA DE SAAVEDRA",REGION DE LA ARAUCANIA,SAAVEDRA,EJECUCION,68.983,2026,,,MULTISECTORIAL,METROS,292,FNDR
40078720-0,"CONSTRUCCION PARQUE COSTANERA RIO VERGARA, ANGOL ",REGION DE LA ARAUCANIA,ANGOL,FACTIBILIDAD,68.750,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,129560,FNDR
40082217-0,"HABILITACION Y RESPUESTA INMEDIATA ANTE EMERGENCIA CLIMÁTICA, COMUNA DE GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,EJECUCION,347.017,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40081766-0,REPOSICION EQUIPO Y EQUIPAMIENTO H. TRAIGUÉN,REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,1.611.512,2026,,,SALUD,UNIDAD,85,FNDR
40077464-0,"CONSTRUCCION CENTRO DE GESTIÓN DE RESIDUOS SÓLIDOS PARA TEODORO SCHMIDT Y TOLTÉN, TEOTOL.",REGION DE LA ARAUCANIA,TOLTEN,DISEÑO,500.000,2026,OT,23/7/2026,RECURSOS NATURALES Y MEDIO AMBIENTE,METROS CUADRADOS,42820,FNDR
40080831-0,"MEJORAMIENTO CEMENTERIO INDIGENA SECTOR CONIN BUDI, COMUNA DE SAAVEDRA",REGION DE LA ARAUCANIA,SAAVEDRA,EJECUCION,56.745,2026,,,SALUD,METROS,203,FNDR
40081364-0,"ADQUISICION POOL DE MAQUINARIA , PARA LA MANTENCION Y CONSERVACION DE CAMINOS, COMUNA DE LONQUIMAY",REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,1.839.223,2026,,,TRANSPORTE,KILÓMETROS,1762,FNDR
40054663-0,"MEJORAMIENTO CBI CHOROICO HUICHAHUE FAJA 20.000, CUNCO",REGION DE LA ARAUCANIA,CUNCO,EJECUCION,7.404.590,2026,RS,11/12/2025,TRANSPORTE,KILÓMETROS,13,FNDR
40052199-0,MEJORAMIENTO CASA DE LA MUJER COMUNA DE PITRUFQUEN,REGION DE LA ARAUCANIA,PITRUFQUEN,EJECUCION,65.000,2026,,,MULTISECTORIAL,METROS CUADRADOS,600,FNDR
40081217-0,ADQUISICION DE VEHÍCULO PARA FORTALECER LA RESPUESTA ANTE SITUACIONES DE EMERGENCIA EN LA COMUNA DE TRAIGUÉN,REGION DE LA ARAUCANIA,TRAIGUEN,EJECUCION,137.945,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40081277-0,"CONSTRUCCION ELECTRIFICACION RURAL SECTOR LOLCURA, LINCO PONIENTE Y OTROS, COLLIPULLI",REGION DE LA ARAUCANIA,COLLIPULLI,EJECUCION,768.560,2026,,,ENERGIA,NÚMERO DE EMPALMES,52,FNDR
40082514-0,HABILITACION FONDOS DE EMERGENCIA GLOSA 6 VILLARRICA,REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,186.158,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40077703-0,"MEJORAMIENTO AV. O'HIGGINS, ENTRE CALLE BLANCO ENCALADA Y RUTA S-92, COMUNA DE GORBEA",REGION DE LA ARAUCANIA,GORBEA,DISEÑO,40.000,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,12680,FNDR
40045677-0,"CONSTRUCCION ELECTRIFICACION RURAL SECTOR LLAIMA BAJO, EL NATRE Y OTROS, VILCUN",REGION DE LA ARAUCANIA,VILCUN,EJECUCION,219.942,2026,RS,9/1/2026,ENERGIA,NÚMERO DE EMPALMES,91,FNDR
40056794-0,"REPOSICION CUARTEL BOMBEROS SEGUNDA COMPAÑÍA, COLLIPULLI",REGION DE LA ARAUCANIA,COLLIPULLI,DISEÑO,125.161,2027,,,SEGURIDAD PUBLICA,METROS CUADRADOS,2000,FNDR
40082288-0,"ADQUISICION DE VEHICULO DE EMERGENCIA EQUIPADO, PARA LA COMUNA DE VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,113.645,2026,,,MULTISECTORIAL,UNIDAD,1,FNDR
40081012-0,"REPOSICION CUARTEL DE BOMBEROS DE LA QUINTA COMPAÑIA  PILLANLELBUN, LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,EJECUCION,2.101.676,2026,,,SEGURIDAD PUBLICA,METROS CUADRADOS,1257,FNDR
40062998-0,ADQUISICION DE EQUIPOS DE PRODUCCIÓN DE ÁRIDOS COMUNA DE NUEVA IMPERIAL,REGION DE LA ARAUCANIA,NUEVA IMPERIAL,EJECUCION,445.814,2026,,,TRANSPORTE,UNIDAD,1,FNDR
40039993-0,"MEJORAMIENTO  DE CAMINOS SECTOR FIN FIN, COMUNA DE FREIRE ",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,73.827,2026,,,TRANSPORTE,KILÓMETROS,4088,FNDR
40039178-0,"CONSTRUCCION ELECTRIFICACION RURAL SECTOR MILLAHUIN BAJO, COLGA Y OTROS, PITRUFQUEN",REGION DE LA ARAUCANIA,PITRUFQUEN,EJECUCION,71.654,2026,RS,9/1/2026,ENERGIA,NÚMERO DE EMPALMES,34,FNDR
40039178-0,"CONSTRUCCION ELECTRIFICACION RURAL SECTOR MILLAHUIN BAJO, COLGA Y OTROS, PITRUFQUEN",REGION DE LA ARAUCANIA,PITRUFQUEN,EJECUCION,319.807,2027,,,ENERGIA,NÚMERO DE EMPALMES,34,FNDR
40063089-0,"CONSERVACION LICEO BICENTENARIO LUIS GONZALEZ VASQUEZ, NUEVA IMPERIAL",REGION DE LA ARAUCANIA,NUEVA IMPERIAL,EJECUCION,2.123.062,2026,RS,15/7/2026,EDUCACIÓN,METROS CUADRADOS,6519,FNDR
40080571-0,"CONSTRUCCION DE ESTACIONAMIENTO CALLE DIEGO BARROS ARANA ENTRE ANÍBAL PINCHEIRA Y PEDRO AGUIRRE CERDA, MELIPEUCO",REGION DE LA ARAUCANIA,MELIPEUCO,EJECUCION,25.100,2026,,,TRANSPORTE,METROS,1000,FNDR
40058032-0,"ADQUISICION  Y REPOSICION DE BUSES ESCOLARES, COMUNA DE CUNCO",REGION DE LA ARAUCANIA,CUNCO,EJECUCION,567.101,2027,,,EDUCACIÓN,UNIDAD,1,FNDR
40058032-0,"ADQUISICION  Y REPOSICION DE BUSES ESCOLARES, COMUNA DE CUNCO",REGION DE LA ARAUCANIA,CUNCO,EJECUCION,567.101,2026,,,EDUCACIÓN,UNIDAD,1,FNDR
40081468-0,"AMPLIACION SISTEMA AGUA POTABLE RURAL LEFUN, VILLARRICA",REGION DE LA ARAUCANIA,VILLARRICA,EJECUCION,160.525,2026,,,RECURSOS HIDRICOS,NRO. DE ARRANQUES TOTALES,104,FNDR
40076972-0,"CONSTRUCCION DE SISTEMA INTEGRAL DE SEGURIDAD COMUNAL, NUEVA IMPERIAL",REGION DE LA ARAUCANIA,NUEVA IMPERIAL,EJECUCION,804.173,2027,,,SEGURIDAD PUBLICA,UNIDAD,29,FNDR
40076972-0,"CONSTRUCCION DE SISTEMA INTEGRAL DE SEGURIDAD COMUNAL, NUEVA IMPERIAL",REGION DE LA ARAUCANIA,NUEVA IMPERIAL,EJECUCION,749.596,2026,,,SEGURIDAD PUBLICA,UNIDAD,29,FNDR
40070555-0,"MEJORAMIENTO PLAZA DE ARMAS, COMUNA DE FREIRE",REGION DE LA ARAUCANIA,FREIRE,EJECUCION,175.415,2026,,,VIVIENDA Y DESARROLLO URBANO,METROS CUADRADOS,5384,FNDR
40082239-0,"ADQUISICION DE VEHÍCULO EQUIPADO PARA PRIMERA RESPUESTA GRD,GALVARINO",REGION DE LA ARAUCANIA,GALVARINO,EJECUCION,113.645,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
40012734-0,"REPOSICION AVDA. J. M. BALMACEDA ENTRE AVDA. VILLARRICA Y CALLE M. BULNES, LONCOCHE",REGION DE LA ARAUCANIA,LONCOCHE,EJECUCION,2.900.994,2026,RS,8/1/2026,TRANSPORTE,METROS CUADRADOS,13792,FNDR
40082457-0,"HABILITACION SERVICIOS Y AYUDAS TEMPRANAS POR INUNDACIÓN, CURACAUTÍN",REGION DE LA ARAUCANIA,CURACAUTIN,EJECUCION,347.605,2026,,,SEGURIDAD PUBLICA,UNIDAD,347605,FNDR
40071384-0,"CONSERVACION GIMNASIO MUNICIPAL, COMUNA DE CHOLCHOL",REGION DE LA ARAUCANIA,CHOL CHOL,EJECUCION,721.699,2026,,,DEPORTES,METROS CUADRADOS,700,FNDR
40077501-0,"ADQUISICION UNIDAD MULTIPROPOSITO  Y MATERIAL HAZMAT 2DA. COMPAÑÍA DE BOMBEROS, VICTORIA",REGION DE LA ARAUCANIA,VICTORIA,EJECUCION,1.000.365,2026,,,SEGURIDAD PUBLICA,UNIDAD,1,FNDR
30487212-0,REPOSICION TERMINAL DE BUSES RURALES COMUNA DE LONQUIMAY,REGION DE LA ARAUCANIA,LONQUIMAY,EJECUCION,3.071.504,2026,,,TRANSPORTE,METROS CUADRADOS,753,FNDR
40070871-0,"ADQUISICION CARROBOMBA FORESTAL 5 COMPAÑIA DE BOMBEROS DE PILLANLELBUN, COMUNA DE LAUTARO",REGION DE LA ARAUCANIA,LAUTARO,EJECUCION,614.577,2026,,,SEGURIDAD PUBLICA,UNIDAD,100,FNDR
